Datetime,Adj Close,Close,High,Low,Open,Volume,returns,volatility
2024-09-20 15:10:00+00:00,5679.9501953125,5679.9501953125,5686.169921875,5679.27978515625,5685.5498046875,25541990,-0.0009902037672744335,
2024-09-20 15:15:00+00:00,5681.3798828125,5681.3798828125,5681.60009765625,5674.490234375,5679.919921875,26730713,0.00025170775285676683,
2024-09-20 15:20:00+00:00,5682.7998046875,5682.7998046875,5684.169921875,5681.31005859375,5681.33984375,27697000,0.0002499255294114988,
2024-09-20 15:25:00+00:00,5682.6201171875,5682.6201171875,5684.14013671875,5682.3701171875,5682.830078125,20117000,-3.1619537230853645e-05,
2024-09-20 15:30:00+00:00,5687.580078125,5687.580078125,5688.02978515625,5680.35986328125,5682.5498046875,25759000,0.0008728299332376732,
2024-09-20 15:35:00+00:00,5688.52001953125,5688.52001953125,5689.7998046875,5685.919921875,5687.68017578125,25067000,0.00016526209624112553,
2024-09-20 15:40:00+00:00,5694.97021484375,5694.97021484375,5695.64013671875,5686.85986328125,5688.60986328125,24612000,0.0011338969170107127,
2024-09-20 15:45:00+00:00,5693.7099609375,5693.7099609375,5695.56005859375,5691.39990234375,5694.9501953125,21536000,-0.0002212924490746504,
2024-09-20 15:50:00+00:00,5689.60009765625,5689.60009765625,5694.22021484375,5688.2900390625,5693.68017578125,20056000,-0.0007218251912103346,
2024-09-20 15:55:00+00:00,5692.14013671875,5692.14013671875,5694.990234375,5689.490234375,5689.490234375,19215000,0.00044643542936273484,
2024-09-20 16:00:00+00:00,5694.60986328125,5694.60986328125,5694.89013671875,5690.52978515625,5692.52001953125,20154000,0.00043388365415819585,
2024-09-20 16:05:00+00:00,5696.35009765625,5696.35009765625,5697.4599609375,5692.6201171875,5694.6201171875,18756000,0.0003055932569184794,
2024-09-20 16:10:00+00:00,5695.14013671875,5695.14013671875,5697.02978515625,5693.85009765625,5696.240234375,19658000,-0.00021240986188642008,
2024-09-20 16:15:00+00:00,5696.3701171875,5696.3701171875,5696.580078125,5693.72998046875,5695.0,16023000,0.00021597018496866127,
2024-09-20 16:20:00+00:00,5701.89013671875,5701.89013671875,5702.10986328125,5695.259765625,5696.3798828125,21499000,0.0009690415857275259,
2024-09-20 16:25:00+00:00,5702.66015625,5702.66015625,5703.1201171875,5700.3798828125,5701.9599609375,18124000,0.00013504636406280746,
2024-09-20 16:30:00+00:00,5700.77978515625,5700.77978515625,5702.7099609375,5700.18994140625,5702.7099609375,16511000,-0.00032973577983408386,
2024-09-20 16:35:00+00:00,5703.4599609375,5703.4599609375,5704.47021484375,5700.77978515625,5700.77978515625,17860000,0.0004701419599173473,
2024-09-20 16:40:00+00:00,5703.75,5703.75,5704.259765625,5703.009765625,5703.52001953125,15222000,5.085317763020569e-05,
2024-09-20 16:45:00+00:00,5705.7099609375,5705.7099609375,5705.7099609375,5703.64013671875,5703.75,16955000,0.00034362672583831966,
2024-09-20 16:50:00+00:00,5706.0498046875,5706.0498046875,5707.47998046875,5705.4599609375,5705.68017578125,16505000,5.9562044395278235e-05,
2024-09-20 16:55:00+00:00,5704.2998046875,5704.2998046875,5706.5498046875,5704.169921875,5705.9599609375,15733000,-0.0003066920303713694,
2024-09-20 17:00:00+00:00,5702.68994140625,5702.68994140625,5706.2099609375,5702.0400390625,5704.31005859375,18447000,-0.00028221926202531833,
2024-09-20 17:05:00+00:00,5703.4599609375,5703.4599609375,5706.14990234375,5702.14013671875,5702.66015625,16138000,0.00013502742375304244,
2024-09-20 17:10:00+00:00,5706.47998046875,5706.47998046875,5706.66015625,5703.10009765625,5703.22998046875,16587000,0.0005295065717887404,
2024-09-20 17:15:00+00:00,5707.16015625,5707.16015625,5707.47998046875,5705.7998046875,5706.4599609375,16728000,0.00011919358055711982,
2024-09-20 17:20:00+00:00,5703.22998046875,5703.22998046875,5707.35986328125,5703.2099609375,5707.14013671875,16123000,-0.0006886394763157,
2024-09-20 17:25:00+00:00,5704.419921875,5704.419921875,5706.2001953125,5701.7099609375,5703.35986328125,14560000,0.0002086434196630904,
2024-09-20 17:30:00+00:00,5707.93994140625,5707.93994140625,5708.35009765625,5704.43994140625,5704.43994140625,17062000,0.0006170687956810195,
2024-09-20 17:35:00+00:00,5707.14013671875,5707.14013671875,5709.18994140625,5706.68994140625,5708.009765625,17912000,-0.00014012142659347582,
2024-09-20 17:40:00+00:00,5706.4501953125,5706.4501953125,5708.759765625,5706.39990234375,5707.10986328125,14383000,-0.00012089091729339252,
2024-09-20 17:45:00+00:00,5705.81982421875,5705.81982421875,5707.06982421875,5705.1201171875,5706.35986328125,14072000,-0.00011046641470169316,
2024-09-20 17:50:00+00:00,5703.759765625,5703.759765625,5706.0498046875,5703.22021484375,5705.85009765625,16854000,-0.0003610451534074022,
2024-09-20 17:55:00+00:00,5703.22998046875,5703.22998046875,5704.35986328125,5702.2099609375,5703.740234375,18830000,-9.288349755587344e-05,
2024-09-20 18:00:00+00:00,5694.72021484375,5694.72021484375,5703.759765625,5693.6201171875,5703.2900390625,23998000,-0.0014920958218662683,
2024-09-20 18:05:00+00:00,5690.66015625,5690.66015625,5695.58984375,5690.10986328125,5694.7001953125,22413000,-0.0007129513726007453,
2024-09-20 18:10:00+00:00,5692.35009765625,5692.35009765625,5694.330078125,5687.5,5690.64013671875,21445000,0.0002969675503103897,
2024-09-20 18:15:00+00:00,5692.419921875,5692.419921875,5693.52978515625,5692.22998046875,5692.33984375,14917000,1.2266325428278435e-05,
2024-09-20 18:20:00+00:00,5689.759765625,5689.759765625,5692.509765625,5688.9599609375,5692.509765625,16639000,-0.00046731553302625795,
2024-09-20 18:25:00+00:00,5689.02978515625,5689.02978515625,5690.56005859375,5688.52001953125,5689.759765625,15261000,-0.00012829723904339563,
2024-09-20 18:30:00+00:00,5686.169921875,5686.169921875,5689.0,5686.1298828125,5689.0,17772000,-0.000502697892127757,
2024-09-20 18:35:00+00:00,5687.330078125,5687.330078125,5688.10009765625,5684.3701171875,5686.259765625,19037000,0.00020403123120482647,
2024-09-20 18:40:00+00:00,5687.7998046875,5687.7998046875,5688.89013671875,5685.3701171875,5687.35986328125,17052000,8.25917532563114e-05,
2024-09-20 18:45:00+00:00,5689.66015625,5689.66015625,5690.509765625,5687.39013671875,5687.77978515625,18039000,0.0003270775390102898,
2024-09-20 18:50:00+00:00,5696.14013671875,5696.14013671875,5696.14990234375,5689.41015625,5689.72998046875,19846000,0.0011389046605239095,
2024-09-20 18:55:00+00:00,5697.7099609375,5697.7099609375,5699.22021484375,5695.22998046875,5696.22021484375,22700000,0.0002755943816463713,
2024-09-20 19:00:00+00:00,5699.169921875,5699.169921875,5699.52001953125,5696.52978515625,5697.740234375,20905000,0.00025623644367822607,
2024-09-20 19:05:00+00:00,5696.14013671875,5696.14013671875,5699.18994140625,5694.31005859375,5699.18994140625,22166000,-0.0005316186739091622,
2024-09-20 19:10:00+00:00,5696.8701171875,5696.8701171875,5697.330078125,5694.58984375,5696.10986328125,29430000,0.00012815353050110723,
2024-09-20 19:15:00+00:00,5700.08984375,5700.08984375,5701.419921875,5696.47021484375,5696.93017578125,47065000,0.0005651746478800845,
2024-09-20 19:20:00+00:00,5702.990234375,5702.990234375,5708.14990234375,5700.10009765625,5700.27001953125,40721000,0.0005088324402782174,
2024-09-20 19:25:00+00:00,5704.830078125,5704.830078125,5706.18017578125,5703.02978515625,5703.0498046875,47933000,0.00032261036305314406,
2024-09-20 19:30:00+00:00,5705.7099609375,5705.7099609375,5705.75,5703.0400390625,5704.72021484375,42965000,0.0001542347099652286,
2024-09-20 19:35:00+00:00,5712.14990234375,5712.14990234375,5715.14013671875,5703.9599609375,5705.68017578125,50960000,0.0011286836257606847,
2024-09-20 19:40:00+00:00,5714.0400390625,5714.0400390625,5714.740234375,5710.259765625,5712.259765625,49837000,0.00033089760441584737,
2024-09-20 19:45:00+00:00,5707.830078125,5707.830078125,5714.22021484375,5707.0400390625,5713.97021484375,66996000,-0.0010867898885984495,
2024-09-20 19:50:00+00:00,5706.72021484375,5706.72021484375,5708.56005859375,5702.93994140625,5707.8701171875,123145000,-0.00019444574664262415,
2024-09-20 19:55:00+00:00,5702.509765625,5702.509765625,5706.5498046875,5700.5400390625,5706.5498046875,267513000,-0.0007378054399439504,
2024-09-23 13:30:00+00:00,5713.41015625,5713.41015625,5716.35986328125,5707.85009765625,5711.89990234375,0,0.0019115075770159695,0.0005837633036043549
2024-09-23 13:35:00+00:00,5710.330078125,5710.330078125,5713.60986328125,5709.490234375,5713.169921875,42133665,-0.0005390962736380178,0.000585615818379604
2024-09-23 13:40:00+00:00,5712.31005859375,5712.31005859375,5712.60986328125,5709.919921875,5710.330078125,37026947,0.000346736605705944,0.0005827505352946218
2024-09-23 13:45:00+00:00,5713.89013671875,5713.89013671875,5713.89013671875,5705.7998046875,5712.39013671875,41346266,0.00027660930670636574,0.0005796571267800919
2024-09-23 13:50:00+00:00,5712.25,5712.25,5715.68017578125,5709.89013671875,5714.240234375,29578735,-0.0002870437966964179,0.0005807516925257469
2024-09-23 13:55:00+00:00,5710.9501953125,5710.9501953125,5714.56982421875,5709.740234375,5711.990234375,29133406,-0.0002275468838899286,0.0005668096995617007
2024-09-23 14:00:00+00:00,5715.89013671875,5715.89013671875,5717.759765625,5707.509765625,5709.77001953125,34736504,0.0008649946571597233,0.0005737807459746174
2024-09-23 14:05:00+00:00,5716.509765625,5716.509765625,5720.02978515625,5714.56005859375,5716.0400390625,28792686,0.00010840462140260243,0.0005735425564920671
2024-09-23 14:10:00+00:00,5713.91015625,5713.91015625,5719.47021484375,5713.3798828125,5716.60986328125,30116403,-0.00045475464603106364,0.0005661784536403622
2024-09-23 14:15:00+00:00,5719.56005859375,5719.56005859375,5719.7900390625,5711.68017578125,5713.830078125,27397444,0.0009887978965805733,0.0005653522194635707
2024-09-23 14:20:00+00:00,5722.2001953125,5722.2001953125,5725.35986328125,5719.080078125,5719.490234375,25182886,0.0004615978662174669,0.0005651137340248116
2024-09-23 14:25:00+00:00,5720.5400390625,5720.5400390625,5722.52001953125,5718.56005859375,5722.27978515625,24587748,-0.0002901255100022926,0.0005645531113787175
2024-09-23 14:30:00+00:00,5717.47998046875,5717.47998046875,5720.8701171875,5716.259765625,5720.47998046875,24635349,-0.000534924775083212,0.0005680958654462297
2024-09-23 14:35:00+00:00,5712.35009765625,5712.35009765625,5719.1298828125,5711.89013671875,5717.5,29501495,-0.0008972279448330456,0.0005766972844024701
2024-09-23 14:40:00+00:00,5720.6298828125,5720.6298828125,5720.7001953125,5712.5498046875,5712.5498046875,27125220,0.0014494533799052078,0.0005972960792588419
2024-09-23 14:45:00+00:00,5720.64013671875,5720.64013671875,5722.89013671875,5719.259765625,5720.669921875,22859132,1.7924435700145125e-06,0.0005926688848278904
2024-09-23 14:50:00+00:00,5721.509765625,5721.509765625,5723.259765625,5719.169921875,5720.4501953125,23834803,0.00015201601315006918,0.0005817687146472355
2024-09-23 14:55:00+00:00,5721.14013671875,5721.14013671875,5722.60009765625,5718.02001953125,5721.52978515625,22716396,-6.460338641223196e-05,0.0005800453366349697
2024-09-23 15:00:00+00:00,5715.31005859375,5715.31005859375,5720.7900390625,5714.31005859375,5720.77001953125,22789994,-0.0010190413074453453,0.0005902368664978104
2024-09-23 15:05:00+00:00,5711.7099609375,5711.7099609375,5715.3701171875,5710.52978515625,5715.35009765625,16880254,-0.0006299041730617461,0.0005950423707405114
2024-09-23 15:10:00+00:00,5715.33984375,5715.33984375,5715.75,5713.2001953125,5713.2001953125,23757209,0.000635515955348831,0.0005862226470290903
2024-09-23 15:15:00+00:00,5712.72998046875,5712.72998046875,5715.97021484375,5712.0498046875,5715.1298828125,18807997,-0.00045664183628624233,0.0005890051032235329
2024-09-23 15:20:00+00:00,5718.25,5718.25,5718.43017578125,5712.68994140625,5712.85986328125,18418028,0.0009662664873226756,0.0005973609188356015
2024-09-23 15:25:00+00:00,5719.68994140625,5719.68994140625,5720.3701171875,5716.4501953125,5718.16015625,17945926,0.00025181504940330335,0.0005975357330959383
2024-09-23 15:30:00+00:00,5721.14990234375,5721.14990234375,5722.1298828125,5719.7001953125,5719.7001953125,18543095,0.0002552517623255479,0.0005909972544643663
2024-09-23 15:35:00+00:00,5722.39990234375,5722.39990234375,5722.5498046875,5720.83984375,5721.31005859375,17781580,0.00021848754556974548,0.0005911328094106174
2024-09-23 15:40:00+00:00,5720.97998046875,5720.97998046875,5722.89013671875,5720.10986328125,5722.35986328125,16983097,-0.00024813398211098736,0.0005796214677155751
2024-09-23 15:45:00+00:00,5721.18994140625,5721.18994140625,5723.41015625,5721.0400390625,5721.0400390625,19159161,3.67001699388414e-05,0.0005787390405345742
2024-09-23 15:50:00+00:00,5722.89013671875,5722.89013671875,5723.759765625,5721.16015625,5721.169921875,16733153,0.00029717512089488807,0.0005722831997379224
2024-09-23 15:55:00+00:00,5718.56982421875,5718.56982421875,5723.0,5717.330078125,5722.81982421875,16836287,-0.0007549179517322147,0.0005782903447319851
2024-09-23 16:00:00+00:00,5717.81005859375,5717.81005859375,5718.64990234375,5716.31982421875,5718.60009765625,15670026,-0.0001328593771440234,0.0005770852023988493
2024-09-23 16:05:00+00:00,5716.77001953125,5716.77001953125,5718.97021484375,5716.77001953125,5717.77978515625,15702421,-0.00018189465054663234,0.000576946043967113
2024-09-23 16:10:00+00:00,5711.81982421875,5711.81982421875,5716.81005859375,5709.85009765625,5716.81005859375,20134780,-0.0008659077233451606,0.0005854304413265205
2024-09-23 16:15:00+00:00,5711.33984375,5711.33984375,5713.7998046875,5706.85986328125,5711.7998046875,19126112,-8.403284478875062e-05,0.000585229229921005
2024-09-23 16:20:00+00:00,5713.43994140625,5713.43994140625,5713.93017578125,5710.10986328125,5711.39013671875,16602963,0.00036770665267771285,0.0005766470666752474
2024-09-23 16:25:00+00:00,5712.009765625,5712.009765625,5714.490234375,5711.9599609375,5713.4599609375,14872840,-0.0002503178113215654,0.0005773520052623852
2024-09-23 16:30:00+00:00,5713.490234375,5713.490234375,5713.490234375,5709.080078125,5711.97021484375,17081820,0.00025918526241142104,0.00057655373913748
2024-09-23 16:35:00+00:00,5709.7998046875,5709.7998046875,5713.89013671875,5708.5498046875,5713.419921875,15272174,-0.0006459151124993401,0.0005792987081603958
2024-09-23 16:40:00+00:00,5709.10009765625,5709.10009765625,5710.85986328125,5709.06005859375,5709.85986328125,15534000,-0.00012254493242924713,0.0005794897122068432
2024-09-23 16:45:00+00:00,5710.7099609375,5710.7099609375,5710.740234375,5706.419921875,5709.10009765625,16386000,0.0002819819680357494,0.0005790737039573887
2024-09-23 16:50:00+00:00,5710.56005859375,5710.56005859375,5711.6298828125,5707.72021484375,5710.66015625,15106000,-2.62493358575977e-05,0.0005790625205415971
2024-09-23 16:55:00+00:00,5708.9599609375,5708.9599609375,5710.5498046875,5707.60009765625,5710.5498046875,15151000,-0.00028019977722537615,0.0005788819208967538
2024-09-23 17:00:00+00:00,5706.85986328125,5706.85986328125,5708.9501953125,5704.22021484375,5708.93017578125,15309000,-0.00036785993782051385,0.0005795254461539674
2024-09-23 17:05:00+00:00,5707.85009765625,5707.85009765625,5707.85009765625,5705.41015625,5707.0,13247000,0.0001735165044740583,0.0005796500582414478
2024-09-23 17:10:00+00:00,5708.60986328125,5708.60986328125,5710.10986328125,5707.080078125,5707.81005859375,14454000,0.0001331088959943827,0.00057676697422716
2024-09-23 17:15:00+00:00,5710.75,5710.75,5710.830078125,5707.0,5708.580078125,14838000,0.0003748963005014705,0.0005781497829283959
2024-09-23 17:20:00+00:00,5708.33984375,5708.33984375,5711.81982421875,5708.0400390625,5710.75,14961000,-0.0004220384800595056,0.0005747545682683447
2024-09-23 17:25:00+00:00,5710.22021484375,5710.22021484375,5710.33984375,5708.0,5708.27001953125,15591000,0.0003294076991244843,0.0005754543606716874
2024-09-23 17:30:00+00:00,5714.47998046875,5714.47998046875,5714.47998046875,5710.10986328125,5710.240234375,14087000,0.0007459897280190919,0.0005773932301411196
2024-09-23 17:35:00+00:00,5711.83984375,5711.83984375,5715.10986328125,5709.6298828125,5714.4599609375,18310000,-0.0004620082190809338,0.0005796610412856821
2024-09-23 17:40:00+00:00,5711.77001953125,5711.77001953125,5713.85009765625,5711.72021484375,5711.85009765625,14729000,-1.2224470688937394e-05,0.0005794711752668462
2024-09-23 17:45:00+00:00,5713.5498046875,5713.5498046875,5715.080078125,5711.68994140625,5711.7001953125,13762000,0.0003115995829952034,0.000580281730936938
2024-09-23 17:50:00+00:00,5715.31005859375,5715.31005859375,5715.5400390625,5713.52001953125,5713.52001953125,14583000,0.00030808410995319946,0.0005795580690879917
2024-09-23 17:55:00+00:00,5715.5498046875,5715.5498046875,5715.83984375,5714.75,5715.31005859375,13212000,4.1948046788808924e-05,0.000579399625485837
2024-09-23 18:00:00+00:00,5713.2099609375,5713.2099609375,5716.16015625,5713.2099609375,5715.56005859375,15538000,-0.0004093820944541804,0.0005549675579211439
2024-09-23 18:05:00+00:00,5715.85009765625,5715.85009765625,5716.009765625,5711.64013671875,5713.1298828125,14980000,0.0004621109213212016,0.0005501436653339738
2024-09-23 18:10:00+00:00,5714.93017578125,5714.93017578125,5716.68994140625,5714.60986328125,5715.8798828125,14921000,-0.00016094226742879858,0.0005499904522143101
2024-09-23 18:15:00+00:00,5715.68994140625,5715.68994140625,5716.02001953125,5713.85009765625,5714.97021484375,15216000,0.0001329439908503982,0.000550050079244616
2024-09-23 18:20:00+00:00,5717.080078125,5717.080078125,5717.81982421875,5715.669921875,5715.669921875,18992000,0.00024321415839567706,0.0005472066049337594
2024-09-23 18:25:00+00:00,5715.5,5715.5,5717.6298828125,5713.41015625,5717.0498046875,15814000,-0.0002763785190006418,0.0005481299547470977
2024-09-23 18:30:00+00:00,5716.18017578125,5716.18017578125,5717.18994140625,5715.10009765625,5715.43017578125,13900000,0.00011900547305576659,0.0005443534480869159
2024-09-23 18:35:00+00:00,5715.52001953125,5715.52001953125,5716.16015625,5714.4599609375,5716.16015625,13554000,-0.0001154890555754573,0.000544515907604353
2024-09-23 18:40:00+00:00,5715.39990234375,5715.39990234375,5716.52978515625,5715.259765625,5715.5,13670000,-2.101596829151564e-05,0.0005445951889791017
2024-09-23 18:45:00+00:00,5715.56005859375,5715.56005859375,5715.9599609375,5714.169921875,5715.330078125,16133000,2.80218799622034e-05,0.0005437583130870298
2024-09-23 18:50:00+00:00,5715.35009765625,5715.35009765625,5716.31982421875,5714.830078125,5715.52001953125,16016000,-3.6734971787133475e-05,0.0005295257851524578
2024-09-23 18:55:00+00:00,5717.43017578125,5717.43017578125,5718.0400390625,5715.16015625,5715.39013671875,16333000,0.0003639458807349616,0.0005301232933328007
2024-09-23 19:00:00+00:00,5716.93994140625,5716.93994140625,5717.419921875,5715.6201171875,5717.35009765625,16819000,-8.574383244353001e-05,0.0005297629003430328
2024-09-23 19:05:00+00:00,5714.47021484375,5714.47021484375,5717.68017578125,5714.39990234375,5716.919921875,15952000,-0.0004320014881759038,0.0005284853666240117
2024-09-23 19:10:00+00:00,5713.77001953125,5713.77001953125,5715.39013671875,5713.3701171875,5714.4599609375,18265000,-0.00012253022348096554,0.0005287126948296932
2024-09-23 19:15:00+00:00,5717.25,5717.25,5717.58984375,5713.60986328125,5713.75,18302000,0.0006090515468515356,0.0005293037544386031
2024-09-23 19:20:00+00:00,5716.91015625,5716.91015625,5718.080078125,5716.22998046875,5717.169921875,18427000,-5.9441820805417045e-05,0.0005266526370357781
2024-09-23 19:25:00+00:00,5717.31005859375,5717.31005859375,5718.16015625,5716.35009765625,5716.85986328125,20029000,6.995078334637306e-05,0.0005256141870374125
2024-09-23 19:30:00+00:00,5719.60986328125,5719.60986328125,5719.77001953125,5715.8798828125,5717.31005859375,25554000,0.0004022529238278949,0.0005271348291816986
2024-09-23 19:35:00+00:00,5718.5400390625,5718.5400390625,5720.9501953125,5718.330078125,5719.64013671875,26340000,-0.000187044963611549,0.0005124095245622638
2024-09-23 19:40:00+00:00,5715.080078125,5715.080078125,5719.35986328125,5714.3701171875,5718.47998046875,30504000,-0.0006050427056321084,0.0005158503080726224
2024-09-23 19:45:00+00:00,5720.009765625,5720.009765625,5720.009765625,5714.16015625,5715.10009765625,35852000,0.0008625754027260513,0.0005095760333046543
2024-09-23 19:50:00+00:00,5718.52978515625,5718.52978515625,5719.9501953125,5716.81005859375,5719.9501953125,61927000,-0.00025873740245063725,0.0005099914545346599
2024-09-23 19:55:00+00:00,5718.259765625,5718.259765625,5721.02978515625,5717.419921875,5718.52978515625,145493000,-4.721834831589167e-05,0.0005024873657120066
2024-09-24 13:30:00+00:00,5723.740234375,5723.740234375,5731.0,5721.2998046875,5727.66015625,0,0.0009584154925850186,0.00046658053314848323
2024-09-24 13:35:00+00:00,5721.72021484375,5721.72021484375,5724.08984375,5721.18994140625,5723.68994140625,42325517,-0.0003529194981838346,0.0004641361037935817
2024-09-24 13:40:00+00:00,5721.33984375,5721.33984375,5722.56982421875,5719.56982421875,5721.77978515625,33051814,-6.647845044283063e-05,0.00046277991000325485
2024-09-24 13:45:00+00:00,5720.02978515625,5720.02978515625,5723.990234375,5719.2998046875,5721.31005859375,34227621,-0.00022897758733575468,0.0004626848277539183
2024-09-24 13:50:00+00:00,5717.7001953125,5717.7001953125,5720.419921875,5716.490234375,5719.990234375,33949123,-0.00040726883097630395,0.0004638989580113624
2024-09-24 13:55:00+00:00,5715.33984375,5715.33984375,5718.9501953125,5714.02978515625,5717.64990234375,28954808,-0.0004128148524532582,0.0004656142562436869
2024-09-24 14:00:00+00:00,5704.75,5704.75,5714.740234375,5700.5,5714.740234375,45632113,-0.001852880850397809,0.0005011378789654133
2024-09-24 14:05:00+00:00,5709.14990234375,5709.14990234375,5710.490234375,5701.81005859375,5704.6298828125,31345832,0.0007712699669135681,0.0005089865458744929
2024-09-24 14:10:00+00:00,5707.68994140625,5707.68994140625,5712.77978515625,5707.10009765625,5709.1201171875,29872909,-0.00025572299947851374,0.0005072563165048981
2024-09-24 14:15:00+00:00,5707.52978515625,5707.52978515625,5709.3701171875,5706.35009765625,5707.6201171875,24960980,-2.8059731983387515e-05,0.0004940484734791553
2024-09-24 14:20:00+00:00,5707.259765625,5707.259765625,5709.6298828125,5701.25,5707.35986328125,30448550,-4.730935122798652e-05,0.0004908639706322219
2024-09-24 14:25:00+00:00,5705.22998046875,5705.22998046875,5709.22021484375,5703.81982421875,5707.490234375,25670182,-0.00035564968822265897,0.0004913648468399528
2024-09-24 14:30:00+00:00,5704.240234375,5704.240234375,5709.18017578125,5704.0498046875,5704.990234375,25903387,-0.00017348049020604606,0.0004882763378386508
2024-09-24 14:35:00+00:00,5700.259765625,5700.259765625,5704.669921875,5699.77978515625,5704.14013671875,25920052,-0.0006978087504121433,0.0004841792862726401
2024-09-24 14:40:00+00:00,5705.0400390625,5705.0400390625,5705.77978515625,5698.990234375,5700.22998046875,28648073,0.0008386062449867726,0.00046452874343657686
2024-09-24 14:45:00+00:00,5710.43017578125,5710.43017578125,5711.66015625,5704.8701171875,5704.8701171875,24012283,0.0009448026099454498,0.00047758355167181344
2024-09-24 14:50:00+00:00,5714.81005859375,5714.81005859375,5716.14013671875,5710.4501953125,5710.4501953125,22379779,0.0007669969998189696,0.0004855172938041659
2024-09-24 14:55:00+00:00,5717.9501953125,5717.9501953125,5719.2998046875,5714.81982421875,5714.81982421875,23842369,0.0005494735059528022,0.0004896619642757218
2024-09-24 15:00:00+00:00,5718.06982421875,5718.06982421875,5718.740234375,5716.419921875,5717.93017578125,22366542,2.0921641875837338e-05,0.0004757079946644897
2024-09-24 15:05:00+00:00,5718.31982421875,5718.31982421875,5718.7099609375,5716.759765625,5718.06982421875,20838070,4.372104708161295e-05,0.0004700895077875108
2024-09-24 15:10:00+00:00,5720.35986328125,5720.35986328125,5722.4599609375,5718.0400390625,5718.31982421875,22456730,0.0003567549778975554,0.0004663550887911554
2024-09-24 15:15:00+00:00,5721.2001953125,5721.2001953125,5722.25,5719.47998046875,5720.27978515625,20151533,0.00014690195220823377,0.00046348729215034396
2024-09-24 15:20:00+00:00,5722.02001953125,5722.02001953125,5722.52978515625,5720.2998046875,5721.2099609375,23024465,0.00014329584541039608,0.0004508404132407898
2024-09-24 15:25:00+00:00,5721.5400390625,5721.5400390625,5723.58984375,5720.77001953125,5722.009765625,21433305,-8.388304604167729e-05,0.0004500896922539419
2024-09-24 15:30:00+00:00,5723.35986328125,5723.35986328125,5724.85986328125,5721.4599609375,5721.4599609375,26716716,0.00031806545201562564,0.000450600528998972
2024-09-24 15:35:00+00:00,5722.93017578125,5722.93017578125,5723.759765625,5720.52978515625,5723.3798828125,25381140,-7.50760934598027e-05,0.0004500202751461081
2024-09-24 15:40:00+00:00,5724.18994140625,5724.18994140625,5724.47998046875,5722.27001953125,5722.9501953125,27584613,0.00022012598202425515,0.0004497729984601615
